IDCLI;IDVENDEDOR;PCOD;QTDVENDA;MVALOR3;VLVENDA;TENDENCIA;QP_AMAIS;QP_AMENOS;VB1;VB2;V_AMAIS;V_AMENOS;V_META;V_PROJ;TENDENCIA;A1A2;Q1;Q2;Q3;Q4;Q1A;Q2A;Q3A;Q4A;V1;V2;V3;V4;V1A;V2A;V3A;V4A
1026;15;163;0;0;0;"4";0;2;140.64;0;0;140.64;140.64;140.64;"4";"?";2;0;0;0;0;0;0;0;140.64;0;0;0;0;0;0;0
1026;15;372;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;2;0;0;0;0;0;0;0;86.38;0;0;0
1026;15;373;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;2;0;0;0;0;0;0;0;86.38;0;0;0
1026;15;374;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;2;0;0;0;0;0;0;0;86.38;0;0;0
1026;15;388;0;0;0;"4";0;1;61.36;0;0;61.36;61.36;61.36;"4";"?";1;0;0;0;0;0;0;0;61.36;0;0;0;0;0;0;0
1026;15;389;0;0;0;"4";0;1;61.36;0;0;61.36;61.36;61.36;"4";"?";1;0;0;0;2;0;0;0;61.36;0;0;0;120.62;0;0;0
1026;15;390;0;0;0;"4";0;1;61.36;0;0;61.36;61.36;61.36;"4";"?";1;0;0;0;4;0;0;0;61.36;0;0;0;241.20;0;0;0
1026;15;544;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;2;0;0;0;0;0;0;0;187.04;0;0;0
1026;15;773;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;2;0;0;0;0;0;0;0;86.40;0;0;0
1026;15;3283;0;0;0;"4";0;1;88.43;0;0;88.43;88.43;88.43;"4";"?";1;0;0;0;0;0;0;0;88.43;0;0;0;0;0;0;0
1026;15;3284;0;0;0;"4";0;1;88.42;0;0;88.42;88.42;88.42;"4";"?";1;0;0;0;0;0;0;0;88.42;0;0;0;0;0;0;0
1027;45;160;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;6;0;0;0;0;0;0;0;319.03;0;0
1027;45;170;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;6;0;0;0;0;0;0;0;319.02;0;0
1027;45;180;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;1;0;0;0;0;0;0;68.24;65.17;0
1027;45;184;0;0;0;"4";0;2;137.39;0;0;137.39;68.70;68.70;"4";"-";1;1;0;0;0;0;1;0;69.74;67.65;0;0;0;0;65.17;0
1027;45;213;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;2;0;0;0;0;0;0;0;56.08;0;0
1027;45;253;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;3;0;0;0;0;0;0;0;99.11;0
1027;45;388;0;0;0;"4";0;2;114.98;0;0;114.98;114.98;114.98;"4";"?";0;2;0;0;0;0;0;0;0;114.98;0;0;0;0;0;0
1027;45;389;0;0;0;"4";0;2;114.98;0;0;114.98;114.98;114.98;"4";"?";0;2;0;0;0;0;0;0;0;114.98;0;0;0;0;0;0
1027;45;413;0;0;0;"4";0;2;86.40;0;0;86.40;86.40;86.40;"4";"?";0;2;0;0;0;0;0;0;0;86.40;0;0;0;0;0;0
1027;45;417;0;0;0;"4";0;1;43.20;0;0;43.20;43.20;43.20;"4";"?";0;1;0;0;0;0;0;0;0;43.20;0;0;0;0;0;0
1027;45;569;0;0;0;"4";0;1;43.20;0;0;43.20;43.20;43.20;"4";"?";0;1;0;0;0;0;0;0;0;43.20;0;0;0;0;0;0
1027;45;593;0;0;0;"4";0;1;69.74;0;0;69.74;69.74;69.74;"4";"?";1;0;0;0;0;0;1;0;69.74;0;0;0;0;0;65.17;0
1027;45;651;0;0;0;"4";0;2;139.48;0;0;139.48;139.48;139.48;"4";"?";2;0;0;0;0;0;1;0;139.48;0;0;0;0;0;65.18;0
1027;45;664;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;6;0;0;0;0;0;0;0;174.28;0;0
1027;45;792;0;0;0;"4";0;2;114.98;0;0;114.98;114.98;114.98;"4";"?";0;2;0;0;0;0;0;0;0;114.98;0;0;0;0;0;0
1027;45;3112;0;0;0;"4";0;1;43.20;0;0;43.20;43.20;43.20;"4";"?";0;1;0;0;0;0;0;0;0;43.20;0;0;0;0;0;0
1027;45;3305;0;0;0;"4";0;1;67.65;0;0;67.65;67.65;67.65;"4";"?";0;1;0;0;0;0;0;0;0;67.65;0;0;0;0;0;0
1028;15;36;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;1;0;0;0;0;0;0;0;39.16;0
1028;15;37;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;1;0;0;0;0;0;0;0;39.16;0
1028;15;160;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;6;0;0;0;0;0;0;0;294.86;0;0;0
1028;15;163;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;6;0;0;0;0;0;0;0;481.76;0;0;0
1028;15;177;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;0;0;0;0;0;0;0;70.43;0;0
1028;15;180;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;1;0;0;0;0;0;0;0;68.23;0;0;0
1028;15;225;0;0;0;"4";0;1;25.84;0;0;25.84;25.84;25.84;"4";"?";0;1;0;0;0;0;0;0;0;25.84;0;0;0;0;0;0
1028;15;226;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;1;0;0;0;0;0;0;0;26.07;0
1028;15;229;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;1;1;1;0;0;0;0;0;26.02;26.10;26.06;0
1028;15;230;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;0;0;0;0;0;0;0;26.09;0;0
1028;15;341;0;0;0;"4";0;2;39.57;0;0;39.57;39.57;39.57;"4";"?";0;2;0;0;0;0;0;0;0;39.57;0;0;0;0;0;0
1028;15;342;0;0;0;"4";0;2;39.56;0;0;39.56;39.56;39.56;"4";"?";0;2;0;0;0;0;2;0;0;39.56;0;0;0;0;36.03;0
1028;15;343;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;3;0;0;0;0;0;0;0;47.93;0;0;0
1028;15;344;0;0;0;"4";0;2;39.56;0;0;39.56;39.56;39.56;"4";"?";0;2;0;0;0;0;0;0;0;39.56;0;0;0;0;0;0
1028;15;345;0;0;0;"4";0;2;39.56;0;0;39.56;39.56;39.56;"4";"?";0;2;0;0;0;0;0;0;0;39.56;0;0;0;0;0;0
1028;15;388;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;1;0;0;0;0;0;0;60.34;60.28;0
1028;15;389;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;0;0;0;0;0;0;0;60.34;0;0
1028;15;542;0;0;0;"4";0;1;100.46;0;0;100.46;100.46;100.46;"4";"?";0;1;0;0;0;0;0;0;0;100.46;0;0;0;0;0;0
1028;15;544;0;0;0;"4";0;2;200.92;0;0;200.92;200.92;200.92;"4";"?";0;2;0;0;0;1;1;0;0;200.92;0;0;0;93.58;90.48;0
1028;15;547;0;0;0;"4";0;1;100.45;0;0;100.45;100.45;100.45;"4";"?";0;1;0;0;0;0;0;0;0;100.45;0;0;0;0;0;0
1028;15;548;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;1;0;0;0;0;0;0;0;90.48;0
1028;15;593;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;0;0;0;0;0;0;0;70.42;0;0
1028;15;792;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;1;0;0;0;0;0;0;0;60.28;0
1028;15;2968;0;0;0;"4";0;1;25.84;0;0;25.84;25.84;25.84;"4";"?";0;1;0;0;0;0;0;0;0;25.84;0;0;0;0;0;0
1028;15;3015;0;0;0;"4";0;1;25.84;0;0;25.84;25.84;25.84;"4";"?";0;1;0;0;0;0;0;0;0;25.84;0;0;0;0;0;0
1028;15;3283;0;0;0;"4";0;1;88.38;0;0;88.38;88.38;88.38;"4";"?";0;1;0;0;0;0;0;0;0;88.38;0;0;0;0;0;0
1028;15;3285;0;0;0;"4";0;1;88.38;0;0;88.38;88.38;88.38;"4";"?";0;1;0;0;0;0;0;0;0;88.38;0;0;0;0;0;0
1030;1;413;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;2;0;0;0;0;0;0;0;80.56;0;0
1030;1;414;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;0;0;0;0;0;0;0;40.27;0;0
1030;1;417;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;0;0;0;0;0;0;0;40.27;0;0
1030;1;497;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1030;1;2951;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1031;53;163;0;0;0;"2";5;0;0;301.68;301.68;0;301.68;301.68;"2";"?";0;0;5;0;0;0;0;0;0;0;301.68;0;0;0;0;0
1031;53;170;0;0;0;"2";3;0;0;114.52;114.52;0;114.52;114.52;"2";"?";0;0;3;0;0;0;0;0;0;0;114.52;0;0;0;0;0
1031;53;244;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;2;0;0;0;0;0;0;0;121.30;0;0;0
1034;3;171;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;5;0;0;0;0;0;0;0;349.50;0
1034;3;1072;0;0;0;"2";1;0;0;16.11;16.11;0;16.11;16.11;"2";"?";0;0;1;0;0;0;0;0;0;0;16.11;0;0;0;0;0
1034;3;1079;0;0;0;"2";3;0;0;72.64;72.64;0;72.64;72.64;"2";"?";0;0;3;0;0;0;0;0;0;0;72.64;0;0;0;0;0
1034;3;1082;0;0;0;"2";1;0;0;44.51;44.51;0;44.51;44.51;"2";"?";0;0;1;0;0;0;0;0;0;0;44.51;0;0;0;0;0
1035;53;23;0;0;0;"4";0;2;200.81;0;0;200.81;200.81;200.81;"4";"?";2;0;0;0;0;0;0;0;200.81;0;0;0;0;0;0;0
1035;53;25;0;0;0;"4";0;1;100.39;0;0;100.39;100.39;100.39;"4";"?";1;0;0;0;0;0;0;0;100.39;0;0;0;0;0;0;0
1035;53;163;0;0;0;"4";0;6;420.90;0;0;420.90;420.90;420.90;"4";"?";6;0;0;0;0;0;0;0;420.90;0;0;0;0;0;0;0
1035;53;170;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;12;0;0;0;0;0;0;0;588.30;0;0;0
1035;53;171;0;0;0;"4";0;50;3276;0;0;3276;2832.30;2832.30;"4";"+";12;38;0;0;0;0;0;0;841.80;2434.20;0;0;0;0;0;0
1035;53;181;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1035;53;358;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1035;53;542;0;0;0;"2";1;0;0;100.24;100.24;0;100.24;100.24;"2";"?";0;0;1;0;0;0;0;0;0;0;100.24;0;0;0;0;0
1035;53;545;0;0;0;"2";1;0;0;100.24;100.24;0;100.24;100.24;"2";"?";0;0;1;0;0;0;0;0;0;0;100.24;0;0;0;0;0
1035;53;547;0;0;0;"2";1;0;0;100.23;100.23;0;100.23;100.23;"2";"?";0;0;1;0;0;0;0;0;0;0;100.23;0;0;0;0;0
1035;53;972;0;0;0;"2";2;0;0;163.08;163.08;0;163.08;163.08;"2";"?";0;0;2;0;0;0;0;0;0;0;163.08;0;0;0;0;0
1035;53;1109;0;0;0;"2";4;0;0;280.53;280.53;0;280.53;280.53;"2";"?";0;0;4;0;0;0;0;0;0;0;280.53;0;0;0;0;0
1035;53;1110;0;0;0;"2";1;0;0;40.03;40.03;0;40.03;40.03;"2";"?";0;0;1;0;0;0;0;0;0;0;40.03;0;0;0;0;0
1035;53;1111;0;0;0;"2";1;0;0;40.03;40.03;0;40.03;40.03;"2";"?";0;0;1;0;0;0;0;0;0;0;40.03;0;0;0;0;0
1035;53;1112;0;0;0;"2";1;0;0;40.03;40.03;0;40.03;40.03;"2";"?";0;0;1;0;0;0;0;0;0;0;40.03;0;0;0;0;0
1035;53;1113;0;0;0;"2";1;0;0;40.03;40.03;0;40.03;40.03;"2";"?";0;0;1;0;0;0;0;0;0;0;40.03;0;0;0;0;0
1037;3;77;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;2;0;0;0;0;0;0;0;57.80;0;0;0
1037;3;184;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;324.83
1037;3;212;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;2;0;0;0;0;0;0;0;51.80;0;0;0
1037;3;342;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;4;0;0;0;0;0;0;0;71.60;0
1037;3;408;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;3;0;0;12;0;0;0;0;89.70;0;0;479.30
1037;3;414;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;13;0;0;0;0;0;0;0;519.40;0
1037;3;415;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;2;0;0;0;0;0;0;0;79.90;0
1037;3;416;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;2;0;0;0;0;0;0;0;79.90;0
1037;3;417;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;6;0;0;0;0;0;0;0;239.72;0
1037;3;443;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;0;0;0;0;0;0;0;64.90;0;0
1037;3;515;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;3;0;0;0;0;0;0;0;104.70;0;0
1037;3;542;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;1171.23
1037;3;544;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;780.82
1037;3;545;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;390.41
1037;3;547;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;390.42
1037;3;548;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;390.40
1037;3;568;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;6;0;0;0;0;0;0;0;239.72;0
1037;3;569;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;6;0;0;0;0;0;0;0;239.72;0
1037;3;593;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;129.93
1037;3;842;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;12;0;0;0;0;0;0;0;323.25;0
1037;3;3112;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;13;0;0;0;0;0;0;0;519.39;0
1038;25;413;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;120.45
1038;25;414;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;80.30
1038;25;417;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;40.15
1038;25;568;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;80.30
1038;25;569;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;80.30
1038;25;2951;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;80.30
1039;59;27;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1039;59;28;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1039;59;29;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1039;59;30;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1039;59;110;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;4;0;0;0;0;0;0;0;112.25;0;0
1039;59;184;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;1;0;0;0;0;0;0;0;64.90;0
1039;59;225;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;1;0;0;0;0;0;0;0;23.90;0
1039;59;226;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;1;0;0;0;0;0;0;0;23.90;0
1039;59;229;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;0;0;0;0;0;0;0;27.05;0;0
1039;59;230;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;0;0;0;0;0;0;0;27.05;0;0
1039;59;322;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;4;0;0;0;0;0;0;0;172.24;0
1039;59;324;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;2;0;0;0;0;0;0;0;116.25;0
1039;59;325;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;2;0;0;0;0;0;0;0;112.21;0
1039;59;358;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1039;59;390;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1039;59;567;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;2;0;0;0;0;0;0;0;98.35;0;0
1039;59;593;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;1;0;0;0;0;0;0;0;64.90;0
1039;59;2967;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;1;0;0;0;0;0;0;0;23.90;0
1042;25;42;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;4;0;0;0;0;0;0;0;59.91;0;0;0
1042;25;74;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;4;0;0;0;0;0;0;0;124.25;0;0;0
1042;25;141;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;1;0;0;0;0;0;0;0;44.13;0;0;0
1042;25;163;0;0;0;"4";0;2;141.30;0;0;141.30;141.30;141.30;"4";"?";2;0;0;0;0;3;0;0;141.30;0;0;0;0;262.49;0;0
1042;25;225;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;0;0;0;0;0;0;0;26.07;0;0
1042;25;226;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;0;0;0;0;0;0;0;26.08;0;0
1042;25;229;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;0;0;0;0;0;0;0;26.09;0;0
1042;25;231;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;0;0;0;0;0;0;0;26.08;0;0
1042;25;337;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;1;0;0;0;0;0;0;0;33.08;0;0;0
1042;25;371;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;1;0;0;0;0;0;0;0;45.14;0;0;0
1042;25;432;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;1;0;0;0;0;0;0;0;67.26;0;0;0
1042;25;452;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;3;0;0;0;0;0;0;0;72.19;0;0
1042;25;491;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;1;0;0;0;0;0;0;0;148.69;0;0;0
1042;25;569;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;1;0;0;0;0;0;0;0;43.14;0;0;0
1044;15;42;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1044;15;43;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;3;0;0;0;0;0;0;0;68.01;0;0
1044;15;99;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;3;0;0;0;0;0;0;0;63.22;0
1044;15;132;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;32.01
1044;15;138;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1044;15;186;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;2;0;0;0;0;0;0;0;34.08;0
1044;15;364;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;2;1;0;0;0;0;0;0;40.09;20.06;0
1044;15;387;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1044;15;408;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;2;0;6;0;0;0;0;0;72.32;0;216.83
1044;15;410;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1044;15;451;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1044;15;512;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1044;15;515;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1044;15;551;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;2;0;0;0;0;0;0;0;28;0;0
1044;15;586;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;3;1;0;0;0;0;0;0;66.19;22.10;0
1044;15;591;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1044;15;725;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;5;4;0;0;0;0;0;0;85.11;68.15;0
1044;15;791;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;2;0;4;0;0;0;0;0;74.37;0;148.57
1044;15;1898;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;6;0;0;0;0;0;0;0;120.33;0;0
1044;15;1913;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;2;0;0;0;0;0;0;0;52.18;0;0
1044;15;3063;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;3;0;0;0;0;0;0;0;66.24;0
1044;15;3074;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;2;0;0;0;0;0;0;0;92.55;0
1044;15;3110;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;60.19
1048;53;27;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;99.51
1048;53;173;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;138.25
1048;53;174;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;252.94
1050;15;36;0;0;0;"2";3;0;0;87.09;87.09;0;87.09;87.09;"2";"?";0;0;3;0;0;0;0;0;0;0;87.09;0;0;0;0;0
1050;15;37;0;0;0;"2";3;0;0;87.07;87.07;0;87.07;87.07;"2";"?";0;0;3;0;0;0;0;0;0;0;87.07;0;0;0;0;0
1050;15;39;0;0;0;"2";3;0;0;87.07;87.07;0;87.07;87.07;"2";"?";0;0;3;0;0;0;0;0;0;0;87.07;0;0;0;0;0
1050;15;40;0;0;0;"2";3;0;0;87.07;87.07;0;87.07;87.07;"2";"?";0;0;3;0;0;0;0;0;0;0;87.07;0;0;0;0;0
1050;15;139;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;2;1;2;2;0;0;0;0;98.60;49.23;94.23;94.55
1050;15;160;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1050;15;163;0;0;0;"2";12;0;0;697.80;697.80;0;697.80;697.80;"2";"?";0;0;12;0;0;1;0;0;0;0;697.80;0;0;80.43;0;0
1050;15;178;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;1;0;0;0;0;0;0;0;65.20;0
1050;15;180;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;1;0;0;0;0;0;0;70.36;65.19;0
1050;15;184;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;1;0;0;0;0;0;0;0;65.19;0
1050;15;227;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1050;15;338;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;4;0;0;0;0;0;0;0;132.66;0;0;0
1050;15;365;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1050;15;371;0;0;0;"2";2;0;0;76.30;76.30;0;76.30;76.30;"2";"?";0;0;2;0;0;0;0;0;0;0;76.30;0;0;0;0;0
1050;15;372;0;0;0;"2";1;0;0;38.15;38.15;0;38.15;38.15;"2";"?";0;0;1;0;2;0;0;0;0;0;38.15;0;90.52;0;0;0
